gc_id,name,url,city,state,country,revenue,size,sector,updated_at,created_at,image
gc_id102985,TMC the metals company,metals.co,Vancouver,BC,CA,0,Unknown,Unknown,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/TMC.png
gc_id102986,Gravity Co.,gravity.co.kr,Seoul,,KR,4.64E+11,Enterprise,Consumer Discretionary,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/GRVY.png
gc_id102987,American National Bankshares,amnb.com,Danville,VA,US,138730000,Upper Middle Market,Financials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/AMNB.png
gc_id102988,Coastal Financial,coastalbank.com,Everett,WA,US,330371000,Upper Middle Market,Financials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/CCB.png
gc_id102989,Lifezone Metals,lifezonemetals.com,Ramsey,,GB,2927460,SME,Materials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/LZM.png
gc_id102990,Gladstone Investment,gladstoneinvestment.com,McLean,VA,US,32655000,Lower Middle Market,Financials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/GAIN.png
gc_id102991,Lightwave Logic,lightwavelogic.com,Englewood,CO,US,40502,SME,Materials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/LWLG.png
gc_id102992,CareDx,caredx.com,South San Francisco,CA,US,280324000,Upper Middle Market,Healthcare,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/CDNA.png
gc_id102993,Calavo Growers,calavo.com,Santa Paula,CA,US,971948000,Upper Middle Market,Unknown,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/CVGW.png
gc_id102994,Pulse Biosciences,pulsebiosciences.com,Hayward,CA,US,700000,SME,Unknown,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/PLSE.png
gc_id102995,Universal Health Realty Income Trust,uhrit.com,King Of Prussia,PA,US,95575000,Lower Middle Market,Real Estate,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/UHT.png
gc_id102996,Dave Inc.,dave.com,West Hollywood,CA,US,259093000,Upper Middle Market,Information Technology,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/DAVE.png
gc_id102997,Cibus,cibus.com,San Diego,CA,US,1817000,SME,Healthcare,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/CBUS.png
gc_id102998,One Liberty Properties,onelibertyproperties.com,Great Neck,NY,US,90767000,Lower Middle Market,Real Estate,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/OLP.png
gc_id102999,Phibro Animal Health,pahc.com,Teaneck,NJ,US,977889000,Upper Middle Market,Healthcare,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/PAHC.png
gc_id103000,Bandwidth,bandwidth.com,Raleigh,NC,US,601117000,Upper Middle Market,Information Technology,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/BAND.png
gc_id103001,Voyager Therapeutics,voyagertherapeutics.com,Cambridge,MA,US,250008000,Upper Middle Market,Healthcare,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/VYGR.png
gc_id103002,Nevro,nevro.com,Redwood City,CA,US,425174000,Upper Middle Market,Unknown,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/NVRO.png
gc_id103003,Waterdrop,waterdrop-inc.com,Beijing,,CN,2801768000,Enterprise,Financials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/WDH.png
gc_id103004,Lyell Immunopharma,lyell.com,South San Francisco,CA,US,130000,SME,Healthcare,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/LYEL.png
gc_id103005,Altimmune,altimmune.com,Gaithersburg,MD,US,0,Unknown,Healthcare,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/ALT.png
gc_id103006,Reservoir Media,reservoir-media.com,New York,NY,US,122286530,Upper Middle Market,Consumer Discretionary,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/RSVR.png
gc_id103007,Stoneridge,stoneridge.com,Novi,MI,US,975818000,Upper Middle Market,Unknown,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/SRI.png
gc_id103008,Southern Missouri Bancorp,bankwithsouthern.com,Poplar Bluff,MO,US,152949000,Upper Middle Market,Financials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/SMBC.png
gc_id103009,BigBear.ai Holdings,bigbear.ai,Columbia,MD,US,155164000,Upper Middle Market,Information Technology,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/BBAI.png
gc_id103010,Xperi Holding,xperi.com,San Jose,CA,US,521334000,Upper Middle Market,Unknown,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/XPER.png
gc_id103011,Lilium,lilium.com,Weßling,,DE,0,Unknown,Industrials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/LILM.png
gc_id103012,Marinus Pharmaceuticals,marinuspharma.com,Radnor,PA,US,30989000,Lower Middle Market,Healthcare,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/MRNS.png
gc_id103013,Aveanna Healthcare Holdings,aveanna.com,Atlanta,GA,US,1895209000,Enterprise,Unknown,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/AVAH.png
gc_id103014,Legacy Housing,legacyhousingcorp.com,Bedford,TX,US,189144000,Upper Middle Market,Unknown,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/LEGH.png
gc_id103015,SunPower,us.sunpower.com,San Jose,CA,US,1685222000,Enterprise,Energy,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/SPWR.png
gc_id103016,VNET Group,ir.vnet.com,Beijing,,CN,7065232000,Enterprise,Information Technology,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/VNET.png
gc_id103017,PepGen,pepgen.com,Cambridge,MA,US,0,Unknown,Healthcare,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/PEPG.png
gc_id103018,CS Disco,csdisco.com,Austin,TX,US,138090000,Upper Middle Market,Information Technology,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/LAW.png
gc_id103019,Qurate Retail,qurateretail.com,Englewood,CO,US,10915000000,Enterprise,Unknown,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/QRTEA.png
gc_id103020,Runway Growth Finance,investors.runwaygrowth.com,Woodside,CA,US,145822000,Upper Middle Market,Financials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/RWAY.png
gc_id103021,Farmers National Banc,farmersbankgroup.com,Canfield,OH,US,255196000,Upper Middle Market,Financials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/FMNB.png
gc_id103022,Vitru,vitru.com.br,Florianópolis,SC,BR,1317300000,Enterprise,Consumer Discretionary,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/VTRU.png
gc_id103023,Valhi,valhi.net,Dallas,TX,US,1921700000,Enterprise,Materials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/VHI.png
gc_id103024,Qurate Retail,qurateretail.com,Englewood,CO,US,10915000000,Enterprise,Consumer Discretionary,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/QRTEB.png
gc_id103025,Jin Medical International,zhjmedical.com,Changzhou,,CN,19190541,Lower Middle Market,Unknown,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/ZJYL.png
gc_id103026,Health Catalyst,healthcatalyst.com,South Jordan,UT,US,295938000,Upper Middle Market,Unknown,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/HCAT.png
gc_id103027,Green Dot,greendot.com,Austin,TX,US,1501328000,Enterprise,Financials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/GDOT.png
gc_id103028,The Manitowoc Company,manitowoc.com,Milwaukee,WI,US,2227800000,Enterprise,Industrials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/MTW.png
gc_id103029,TTEC Holdings,ttec.com,Englewood,CO,US,2458853000,Enterprise,Information Technology,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/TTEC.png
gc_id103030,ATN International,atni.com,Beverly,MA,US,762216000,Upper Middle Market,Unknown,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/ATNI.png
gc_id103031,Caribou Biosciences,cariboubio.com,Berkeley,CA,US,34477000,Lower Middle Market,Healthcare,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/CRBU.png
gc_id103032,Ventyx Biosciences,ventyxbio.com,Encinitas,CA,US,0,Unknown,Healthcare,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/VTYX.png
gc_id103033,Limbach Holdings,limbachinc.com,Pittsburgh,PA,US,516350000,Upper Middle Market,Industrials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/LMB.png
gc_id103034,Greene County Bancorp,thebankofgreenecounty.com,Catskill,NY,US,73364000,Lower Middle Market,Financials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/GCBC.png
gc_id103035,American Superconductor,amsc.com,Ayer,MA,US,105984000,Upper Middle Market,Industrials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/AMSC.png
gc_id103036,BrasilAgro - Companhia Brasileira de Propriedades Agrícolas,brasil-agro.com,São Paulo,SP,BR,1348801000,Enterprise,Materials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/LND.png
gc_id103037,MaxCyte,maxcyte.com,Rockville,MD,US,41288000,Lower Middle Market,Healthcare,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/MXCT.png
gc_id103038,biote,biote.com,Irving,TX,US,185360000,Upper Middle Market,Unknown,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/BTMD.png
gc_id103039,Camden National,camdennational.com,Camden,ME,US,226246000,Upper Middle Market,Financials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/CAC.png
gc_id103040,Gladstone Land,gladstonefarms.com,McLean,VA,US,90398000,Lower Middle Market,Real Estate,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/LAND.png
gc_id103041,Aviat Networks,aviatnetworks.com,Austin,TX,US,346593000,Upper Middle Market,Unknown,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/AVNW.png
gc_id103042,OraSure Technologies,orasure.com,Bethlehem,PA,US,405472000,Upper Middle Market,Unknown,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/OSUR.png
gc_id103043,"Five Point Holdings, LLC",fivepoint.com,Irvine,CA,US,211732000,Upper Middle Market,Real Estate,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/FPH.png
gc_id103044,AltC Acquisition,altcacquisitioncorp.com,New York,NY,US,0,Unknown,Financials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/ALCC.png
gc_id103045,Donegal Group,donegalgroup.com,Marietta,PA,US,927337984,Upper Middle Market,Financials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/DGICB.png
gc_id103046,Adaptive Biotechnologies,adaptivebiotech.com,Seattle,WA,US,170276000,Upper Middle Market,Healthcare,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/ADPT.png
gc_id103047,SkyWater Technology,skywatertechnology.com,Bloomington,MN,US,286682000,Upper Middle Market,Information Technology,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/SKYT.png
gc_id103048,Johnson Outdoors,johnsonoutdoors.com,Racine,WI,US,663844000,Upper Middle Market,Consumer Discretionary,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/JOUT.png
gc_id103049,Renovaro Biosciences,renovarobio.com,Los Angeles,CA,US,0,Unknown,Healthcare,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/RENB.png
gc_id103050,Torrid Holdings,torrid.com,City Of Industry,CA,US,1288144000,Enterprise,Unknown,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/CURV.png
gc_id103051,Capital City Bank Group,ccbg.com,Tallahassee,FL,US,255690000,Upper Middle Market,Financials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/CCBG.png
gc_id103052,Telesat,telesat.com,Ottawa,ON,CA,759169000,Upper Middle Market,Unknown,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/TSAT.png
gc_id103053,Entrada Therapeutics,entradatx.com,Boston,MA,US,129013000,Upper Middle Market,Healthcare,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/TRDA.png
gc_id103054,Vishay Precision Group,vpgsensors.com,Malvern,PA,US,355048000,Upper Middle Market,Industrials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/VPG.png
gc_id103055,Hanmi Financial,hanmi.com,Los Angeles,CA,US,397678000,Upper Middle Market,Financials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/HAFC.png
gc_id103056,SNDL Inc.,sndlgroup.com,Calgary,AB,CA,909006000,Upper Middle Market,Healthcare,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/SNDL.png
gc_id103057,Orchid Island Capital,orchidislandcapital.com,Vero Beach,FL,US,154927000,Upper Middle Market,Real Estate,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/ORC.png
gc_id103058,HarborOne Bancorp,harborone.com,Brockton,MA,US,277043000,Upper Middle Market,Financials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/HONE.png
gc_id103059,fuboTV,fubo.tv,New York,NY,US,1368225000,Enterprise,Communication Services,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/FUBO.png
gc_id103060,NETGEAR,netgear.com,San Jose,CA,US,738503000,Upper Middle Market,Unknown,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/NTGR.png
gc_id103061,Invesco Mortgage Capital,invescomortgagecapital.com,Atlanta,GA,US,189800000,Upper Middle Market,Real Estate,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/IVR.png
gc_id103062,Cantaloupe,cantaloupe.com,Malvern,PA,US,243641000,Upper Middle Market,Information Technology,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/CTLP.png
gc_id103063,Atlanticus Holdings,atlanticus.com,Atlanta,GA,US,1155876000,Enterprise,Financials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/ATLC.png
gc_id103064,The Marcus Corporation,marcuscorp.com,Milwaukee,WI,US,729575000,Upper Middle Market,Consumer Discretionary,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/MCS.png
gc_id103065,Gogoro,gogoro.com,Taipei,,TW,349846000,Upper Middle Market,Unknown,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/GGR.png
gc_id103066,Akebia Therapeutics,akebia.com,Cambridge,MA,US,194623000,Upper Middle Market,Healthcare,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/AKBA.png
gc_id103067,Consolidated Water,cwco.com,Grand Cayman,,KY,94104972,Lower Middle Market,Utilities,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/CWCO.png
gc_id103068,Denny's,dennys.com,Spartanburg,SC,US,463922000,Upper Middle Market,Consumer Discretionary,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/DENN.png
gc_id103069,Donegal Group,donegalgroup.com,Marietta,PA,US,927337984,Upper Middle Market,Financials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/DGICA.png
gc_id103070,Gladstone Capital,gladstonecapital.com,McLean,VA,US,58626000,Lower Middle Market,Financials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/GLAD.png
gc_id103071,Aris Mining,aris-mining.com,Vancouver,,CA,455883810,Upper Middle Market,Materials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/ARMN.png
gc_id103072,Arbutus Biopharma,arbutusbio.com,Warminster,PA,US,18141000,Lower Middle Market,Healthcare,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/ABUS.png
gc_id103073,Celcuity,celcuity.com,Minneapolis,MN,US,0,Unknown,Healthcare,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/CELC.png
gc_id103074,HomeTrust Bancshares,htb.com,Asheville,NC,US,186368000,Upper Middle Market,Financials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/HTBI.png
gc_id103075,MMTec,haisc.com,Beijing,,CN,1099133,SME,Information Technology,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/MTC.png
gc_id103076,Ur-Energy,ur-energy.com,Littleton,CO,US,18003211,Lower Middle Market,Energy,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/URG.png
gc_id103077,Shattuck Labs,shattucklabs.com,Austin,TX,US,1657000,SME,Healthcare,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/STTK.png
gc_id103078,Community Health Systems,chs.net,Franklin,TN,US,12490000000,Enterprise,Healthcare,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/CYH.png
gc_id103079,Heron Therapeutics,herontx.com,San Diego,CA,US,127044000,Upper Middle Market,Healthcare,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/HRTX.png
gc_id103080,Overseas Shipholding Group,osg.com,Tampa,FL,US,451871000,Upper Middle Market,Unknown,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/OSG.png
gc_id103081,ZimVie,zimvie.com,Westminster,CO,US,457433000,Upper Middle Market,Unknown,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/ZIMV.png
gc_id103082,Crawford & Company,Unknown,Unknown,Georgia,US,1316919000,Enterprise,Financials,58:53.2,58:53.2,
gc_id103083,Yiren Digital,yirendai.com,Beijing,,CN,3434620000,Enterprise,Financials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/YRD.png
gc_id103084,GDEV Inc.,gdev.inc,Limassol,,CY,465000000,Upper Middle Market,Unknown,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/GDEV.png
gc_id103085,LSI Industries,lsicorp.com,Cincinnati,OH,US,496979000,Upper Middle Market,Information Technology,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/LYTS.png
gc_id103086,Jasper Therapeutics,jaspertherapeutics.com,Redwood City,CA,US,0,Unknown,Healthcare,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/JSPR.png
gc_id103087,Roadzen,roadzen.io,New Delhi,,IN,13560498,Lower Middle Market,Information Technology,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/RDZN.png
gc_id103088,Agriculture & Natural Solutions Acquisition,ansc.co,New York,,US,0,Unknown,Financials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/ANSC.png
gc_id103089,Crawford & Company,Unknown,Unknown,Georgia,US,1316919000,Enterprise,Unknown,58:53.2,58:53.2,
gc_id103090,Washington Trust Bancorp,washtrust.com,Westerly,RI,US,363409000,Upper Middle Market,Financials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/WASH.png
gc_id103091,Nkarta,nkartatx.com,South San Francisco,CA,US,0,Unknown,Healthcare,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/NKTX.png
gc_id103092,McEwen Mining,mcewenmining.com,Toronto,ON,CA,166231000,Upper Middle Market,Unknown,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/MUX.png
gc_id103093,First Financial,first-online.com,Terre Haute,IN,US,271099000,Upper Middle Market,Financials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/THFF.png
